"
連拍,"Hi+：最高 10fpsHi：最高 8fpsMid：最高 6fpsLow：最高 3fps最多可連拍超過 1,000 張 JPEG（Extra Fine L）／超過 1,000 張 RAW／超過 1,000 張 RAW + JPEG／超過 1,000 張無失真壓縮 RAW／超過 1,000 張無失真壓縮 RAW + JPEG／超過 1,000 張零壓縮 RAW／828 張零壓縮 RAW + JPEG"
"

	閃光燈 FLASHES"
閃燈模式,閃光燈關、自動閃光燈、強制閃燈、低速同步、後簾同步、防紅眼功能（可選擇開／關）、無線、高速同步
外接閃燈,支援，兼容多介面熱靴 Sony α 系統閃光燈
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"觸控式、3 吋  (1,036,800 像素) 側反式多角度觸控屏幕，張開角度：約 176 度、旋轉角度：約 270 度 熒光幕 ，視野率為 100 %"
光學觀景器,"0.5""、369 萬像素電子觀景器，光學觀景器的準確度為 100%"
"

	資料存取 DATA TRANSFER"
儲存媒體,插槽 1：供 SD（兼容 UHS-I/II）記憶卡／CFexpress Type A 卡使用的多重插槽；插槽 2：供 SD（兼容 UHS-I/II）記憶卡／CFexpress Type A 卡使用的多重插槽
接口,USB 3.2 Type-C、HDMI（Type A）、3.5mm 耳機、3.5mm 收音咪、多介面熱靴（附數碼音效介面）
視頻輸出,HDMI（Type A）
打印協定,Exif Print、Print Image Matching III、DPOF 設定
"

	電源 POWER SUPPLIES"
電池種類,NP-FZ100 專用鋰電池
電池手柄,VG-C4EM 垂直手柄
隨機電池及充電器,NP-FZ100 專用鋰電池及支援 USB 充電
電池壽命,照片：約 580 張（LCD 屏幕）（CIPA 標準）
支援火牛輸入,NPA-MQZ1K 多電池適配器套件 （額外銷售）
"

	機身資料 PHYSICAL SPECIFICATIONS"
耐用特性,防水滴防塵設計
腳架座材料,金屬
機身重量,
重量(含電池),658 克
體積,131.3 x 96.4 x 69.7mm
"

	其它資料 OTHERS"
 ,規格比拼
